user_id,variant,converted,revenue,time_on_page_sec,events_count,bounce
t-02886,treatment,0,0.0,237.8,1,1
t-02887,treatment,0,0.0,135.5,4,1
t-02888,treatment,0,0.0,183.6,5,1
t-02889,treatment,0,0.0,147.4,6,1
t-02890,treatment,0,0.0,239.9,2,1
t-02891,treatment,0,0.0,170.8,5,0
t-02892,treatment,1,41.48,158.3,5,1
t-02893,treatment,0,0.0,224.8,5,1
t-02894,treatment,0,0.0,209.3,5,0
t-02895,treatment,0,0.0,166.7,2,1
t-02896,treatment,1,44.71,140.4,3,0
t-02897,treatment,0,0.0,135.0,2,0
t-02898,treatment,1,53.94,231.0,2,1
t-02899,treatment,0,0.0,196.8,1,0
t-02900,treatment,0,0.0,186.9,5,1
t-02901,treatment,0,0.0,199.7,3,1
t-02902,treatment,0,0.0,102.1,5,1
t-02903,treatment,0,0.0,167.0,2,1
t-02904,treatment,0,0.0,168.1,5,0
t-02905,treatment,0,0.0,219.3,6,1
t-02906,treatment,0,0.0,121.2,3,0
t-02907,treatment,0,0.0,222.1,3,1
t-02908,treatment,0,0.0,251.8,3,1
t-02909,treatment,0,0.0,111.2,2,1
t-02910,treatment,0,0.0,180.7,2,0
t-02911,treatment,0,0.0,200.0,1,1
t-02912,treatment,0,0.0,214.9,3,0
t-02913,treatment,0,0.0,93.4,3,1
t-02914,treatment,0,0.0,193.5,2,1
t-02915,treatment,0,0.0,171.3,7,0
t-02916,treatment,0,0.0,168.7,1,1
t-02917,treatment,0,0.0,262.8,6,0
t-02918,treatment,0,0.0,171.4,3,1
t-02919,treatment,0,0.0,198.0,3,0
t-02920,treatment,0,0.0,175.2,2,1
t-02921,treatment,0,0.0,189.6,0,0
t-02922,treatment,0,0.0,202.1,2,0
t-02923,treatment,0,0.0,215.7,4,0
t-02924,treatment,0,0.0,148.9,3,0
t-02925,treatment,0,0.0,186.1,2,1
t-02926,treatment,0,0.0,187.5,1,1
t-02927,treatment,0,0.0,114.1,3,0
t-02928,treatment,1,83.77,141.9,5,1
t-02929,treatment,1,35.78,215.6,3,0
t-02930,treatment,0,0.0,161.5,1,1
t-02931,treatment,0,0.0,284.5,4,1
t-02932,treatment,0,0.0,218.5,1,1
t-02933,treatment,0,0.0,198.1,5,0
t-02934,treatment,0,0.0,240.4,3,1
t-02935,treatment,0,0.0,210.9,4,0
t-02936,treatment,1,45.33,187.4,4,0
t-02937,treatment,0,0.0,123.4,1,0
t-02938,treatment,1,52.34,206.6,3,0
t-02939,treatment,1,107.14,235.9,5,1
t-02940,treatment,0,0.0,156.3,3,1
t-02941,treatment,0,0.0,107.0,2,0
t-02942,treatment,0,0.0,137.2,1,1
t-02943,treatment,0,0.0,250.4,5,1
t-02944,treatment,1,83.9,183.2,3,0
t-02945,treatment,1,109.46,238.4,5,1
t-02946,treatment,0,0.0,180.8,4,1
t-02947,treatment,0,0.0,160.1,1,0
t-02948,treatment,0,0.0,265.4,3,1
t-02949,treatment,0,0.0,165.1,2,0
t-02950,treatment,0,0.0,170.0,3,0
t-02951,treatment,0,0.0,198.4,2,0
t-02952,treatment,0,0.0,168.4,1,0
t-02953,treatment,0,0.0,211.1,1,0
t-02954,treatment,0,0.0,197.8,5,0
t-02955,treatment,0,0.0,199.4,6,0
t-02956,treatment,0,0.0,155.3,3,1
t-02957,treatment,0,0.0,113.5,4,0
t-02958,treatment,0,0.0,146.7,3,1
t-02959,treatment,0,0.0,150.2,3,1
t-02960,treatment,1,54.27,191.7,6,0
t-02961,treatment,0,0.0,147.4,4,0
t-02962,treatment,0,0.0,121.4,4,1
t-02963,treatment,0,0.0,134.1,7,0
t-02964,treatment,0,0.0,195.5,2,1
t-02965,treatment,0,0.0,207.5,2,0
t-02966,treatment,0,0.0,159.7,4,0
t-02967,treatment,1,101.98,164.0,3,1
t-02968,treatment,0,0.0,204.6,3,0
t-02969,treatment,0,0.0,186.6,3,0
t-02970,treatment,0,0.0,227.4,1,0
t-02971,treatment,0,0.0,173.7,5,0
t-02972,treatment,0,0.0,146.7,6,1
t-02973,treatment,0,0.0,223.5,2,1
t-02974,treatment,1,94.66,167.5,4,1
t-02975,treatment,0,0.0,148.4,1,1
t-02976,treatment,0,0.0,215.7,2,1
t-02977,treatment,0,0.0,238.0,2,0
t-02978,treatment,0,0.0,187.3,2,0
t-02979,treatment,0,0.0,139.8,2,1
t-02980,treatment,0,0.0,241.4,5,1
t-02981,treatment,0,0.0,195.1,3,1
t-02982,treatment,1,73.23,188.8,2,0
t-02983,treatment,0,0.0,163.8,5,0
t-02984,treatment,0,0.0,225.2,6,0
t-02985,treatment,0,0.0,135.7,3,0
t-02986,treatment,0,0.0,131.9,3,0
t-02987,treatment,0,0.0,255.8,3,0
t-02988,treatment,0,0.0,145.5,1,0
t-02989,treatment,0,0.0,218.4,2,0
t-02990,treatment,0,0.0,235.1,4,1
t-02991,treatment,0,0.0,188.4,3,1
t-02992,treatment,0,0.0,144.8,3,0
t-02993,treatment,1,75.92,205.2,4,1
t-02994,treatment,0,0.0,235.7,3,1
t-02995,treatment,0,0.0,193.7,6,0
t-02996,treatment,1,40.95,150.1,1,1
t-02997,treatment,0,0.0,192.2,3,0
t-02998,treatment,0,0.0,124.6,1,0
t-02999,treatment,0,0.0,141.1,1,0
t-03000,treatment,1,121.84,169.7,2,1
t-03001,treatment,0,0.0,182.5,4,0
t-03002,treatment,1,47.93,131.9,6,0
t-03003,treatment,1,68.85,190.0,3,1
t-03004,treatment,1,72.57,200.9,3,1
t-03005,treatment,0,0.0,171.4,3,1
t-03006,treatment,0,0.0,93.7,3,0
t-03007,treatment,1,28.87,184.2,3,1
t-03008,treatment,0,0.0,252.6,4,0
t-03009,treatment,0,0.0,198.3,3,1
t-03010,treatment,0,0.0,180.6,4,0
t-03011,treatment,0,0.0,165.1,3,1
t-03012,treatment,0,0.0,203.1,3,0
t-03013,treatment,1,52.3,188.3,2,0
t-03014,treatment,0,0.0,208.3,3,1
t-03015,treatment,0,0.0,136.1,5,1
t-03016,treatment,0,0.0,184.9,1,0
t-03017,treatment,0,0.0,161.6,2,1
t-03018,treatment,0,0.0,194.9,3,0
t-03019,treatment,0,0.0,102.2,2,0
t-03020,treatment,0,0.0,164.3,2,0
t-03021,treatment,1,58.65,201.7,1,1
t-03022,treatment,1,50.85,208.1,3,0
t-03023,treatment,0,0.0,178.8,4,0
t-03024,treatment,0,0.0,93.6,6,0
t-03025,treatment,0,0.0,205.7,4,0
t-03026,treatment,0,0.0,243.4,3,0
t-03027,treatment,0,0.0,146.4,5,0
t-03028,treatment,0,0.0,163.0,0,0
t-03029,treatment,0,0.0,212.3,7,1
t-03030,treatment,1,52.58,213.3,3,0
t-03031,treatment,0,0.0,223.9,3,0
t-03032,treatment,1,104.76,220.6,2,0
t-03033,treatment,0,0.0,118.7,1,0
t-03034,treatment,0,0.0,160.8,7,1
t-03035,treatment,0,0.0,205.1,3,1
t-03036,treatment,0,0.0,176.6,3,0
t-03037,treatment,0,0.0,194.6,2,0
t-03038,treatment,0,0.0,174.8,5,0
t-03039,treatment,1,36.88,162.6,7,1
t-03040,treatment,0,0.0,170.3,7,0
t-03041,treatment,0,0.0,135.1,1,0
t-03042,treatment,0,0.0,151.1,4,1
t-03043,treatment,1,30.24,177.3,3,1
t-03044,treatment,0,0.0,178.1,3,0
t-03045,treatment,0,0.0,202.7,0,0
t-03046,treatment,0,0.0,168.6,2,0
t-03047,treatment,0,0.0,247.0,2,0
t-03048,treatment,0,0.0,229.2,3,0
t-03049,treatment,0,0.0,159.9,1,1
t-03050,treatment,0,0.0,187.9,5,0
t-03051,treatment,0,0.0,228.5,6,0
t-03052,treatment,0,0.0,154.4,4,1
t-03053,treatment,1,41.1,150.1,1,1
t-03054,treatment,0,0.0,232.0,0,1
t-03055,treatment,1,74.81,207.7,3,0
t-03056,treatment,0,0.0,223.0,0,1
t-03057,treatment,0,0.0,192.6,3,0
t-03058,treatment,0,0.0,169.8,6,0
t-03059,treatment,1,78.16,126.3,6,1
t-03060,treatment,0,0.0,185.5,0,0
t-03061,treatment,0,0.0,229.3,3,1
t-03062,treatment,0,0.0,229.8,1,1
t-03063,treatment,0,0.0,222.8,4,1
t-03064,treatment,1,70.3,211.5,2,0
t-03065,treatment,0,0.0,268.4,3,0
t-03066,treatment,0,0.0,117.9,2,1
t-03067,treatment,0,0.0,189.2,2,0
t-03068,treatment,0,0.0,142.5,1,0
t-03069,treatment,1,80.67,242.1,3,0
t-03070,treatment,0,0.0,157.9,2,0
t-03071,treatment,1,60.05,220.3,2,0
t-03072,treatment,0,0.0,162.0,0,0
t-03073,treatment,0,0.0,196.8,3,1
t-03074,treatment,0,0.0,175.7,1,0
t-03075,treatment,0,0.0,179.4,3,1
t-03076,treatment,0,0.0,193.3,6,1
t-03077,treatment,0,0.0,216.8,5,1
t-03078,treatment,0,0.0,175.6,2,0
t-03079,treatment,0,0.0,215.7,4,1
t-03080,treatment,0,0.0,221.5,2,0
t-03081,treatment,0,0.0,163.3,6,1
t-03082,treatment,0,0.0,255.4,3,1
t-03083,treatment,0,0.0,209.8,6,1
t-03084,treatment,0,0.0,162.7,3,0
t-03085,treatment,1,42.39,204.6,1,0
t-03086,treatment,0,0.0,221.5,3,1
t-03087,treatment,0,0.0,203.6,7,0
t-03088,treatment,0,0.0,188.1,4,0
t-03089,treatment,0,0.0,41.9,1,0
t-03090,treatment,0,0.0,141.3,5,0
t-03091,treatment,0,0.0,207.1,1,1
t-03092,treatment,0,0.0,140.5,3,0
t-03093,treatment,0,0.0,200.6,6,1
t-03094,treatment,0,0.0,215.4,8,1
t-03095,treatment,1,34.98,175.5,4,1
t-03096,treatment,0,0.0,109.4,4,0
t-03097,treatment,0,0.0,150.5,4,1
t-03098,treatment,0,0.0,207.4,5,1
t-03099,treatment,0,0.0,230.3,6,1
t-03100,treatment,0,0.0,96.7,4,1
t-03101,treatment,0,0.0,183.2,7,0
t-03102,treatment,1,30.33,121.3,4,0
t-03103,treatment,0,0.0,183.6,4,1
t-03104,treatment,0,0.0,173.7,2,0
t-03105,treatment,0,0.0,274.4,3,1
t-03106,treatment,1,48.32,158.4,2,1
t-03107,treatment,0,0.0,222.0,4,0
t-03108,treatment,0,0.0,220.4,3,1
t-03109,treatment,1,76.31,172.2,5,1
t-03110,treatment,0,0.0,184.8,10,1
t-03111,treatment,0,0.0,180.0,2,1
t-03112,treatment,0,0.0,150.2,4,0
t-03113,treatment,0,0.0,146.8,4,0
t-03114,treatment,0,0.0,163.6,5,1
t-03115,treatment,0,0.0,134.5,1,0
t-03116,treatment,0,0.0,160.0,4,0
t-03117,treatment,1,59.54,172.2,0,1
t-03118,treatment,0,0.0,186.5,1,0
t-03119,treatment,0,0.0,197.7,2,1
t-03120,treatment,1,54.07,172.1,5,0
t-03121,treatment,0,0.0,149.2,3,0
t-03122,treatment,1,33.28,197.0,4,1
t-03123,treatment,0,0.0,211.6,4,0
t-03124,treatment,0,0.0,160.6,3,1
t-03125,treatment,0,0.0,140.7,3,1
t-03126,treatment,0,0.0,162.1,1,0
t-03127,treatment,0,0.0,172.7,2,1
t-03128,treatment,0,0.0,225.8,0,0
t-03129,treatment,0,0.0,207.8,4,0
t-03130,treatment,0,0.0,179.9,5,0
t-03131,treatment,0,0.0,256.0,2,0
t-03132,treatment,0,0.0,178.6,6,1
t-03133,treatment,0,0.0,236.6,2,1
t-03134,treatment,0,0.0,228.9,2,1
t-03135,treatment,0,0.0,226.0,3,1
t-03136,treatment,0,0.0,192.8,7,0
t-03137,treatment,0,0.0,184.7,4,1
t-03138,treatment,0,0.0,180.2,7,0
t-03139,treatment,0,0.0,214.0,1,1
t-03140,treatment,0,0.0,148.4,5,0
t-03141,treatment,0,0.0,169.5,0,0
t-03142,treatment,0,0.0,246.7,0,0
t-03143,treatment,0,0.0,204.9,2,0
t-03144,treatment,0,0.0,218.2,3,0
t-03145,treatment,0,0.0,131.2,1,0
t-03146,treatment,0,0.0,162.7,3,0
t-03147,treatment,1,170.83,193.4,1,0
t-03148,treatment,0,0.0,178.3,6,0
t-03149,treatment,0,0.0,131.0,1,0
t-03150,treatment,0,0.0,210.4,5,0
t-03151,treatment,0,0.0,223.1,0,1
t-03152,treatment,0,0.0,168.6,3,0
t-03153,treatment,0,0.0,211.8,2,0
t-03154,treatment,0,0.0,261.2,4,1
t-03155,treatment,0,0.0,241.0,2,0
t-03156,treatment,0,0.0,170.4,1,0
t-03157,treatment,0,0.0,135.9,5,0
t-03158,treatment,0,0.0,189.2,3,0
t-03159,treatment,0,0.0,273.9,2,0
t-03160,treatment,1,36.91,233.5,4,1
t-03161,treatment,0,0.0,179.8,3,0
t-03162,treatment,0,0.0,242.5,2,0
t-03163,treatment,0,0.0,226.7,3,1
t-03164,treatment,1,56.5,104.0,3,0
t-03165,treatment,1,84.05,222.5,3,1
t-03166,treatment,0,0.0,184.8,2,0
t-03167,treatment,0,0.0,145.3,3,1
t-03168,treatment,0,0.0,183.7,4,1
t-03169,treatment,0,0.0,196.6,5,1
t-03170,treatment,0,0.0,148.2,5,0
t-03171,treatment,0,0.0,175.2,3,0
t-03172,treatment,0,0.0,166.8,3,0
t-03173,treatment,0,0.0,211.8,4,1
t-03174,treatment,0,0.0,167.9,6,0
t-03175,treatment,0,0.0,112.0,4,0
t-03176,treatment,0,0.0,162.1,3,0
t-03177,treatment,0,0.0,142.1,1,0
t-03178,treatment,1,54.55,128.2,3,1
t-03179,treatment,0,0.0,227.2,3,0
t-03180,treatment,0,0.0,212.1,7,1
t-03181,treatment,0,0.0,141.3,1,0
t-03182,treatment,0,0.0,129.2,2,1
t-03183,treatment,0,0.0,175.9,2,0
t-03184,treatment,0,0.0,127.1,2,0
t-03185,treatment,0,0.0,170.3,7,1
t-03186,treatment,0,0.0,182.8,8,0
t-03187,treatment,0,0.0,192.2,3,0
t-03188,treatment,0,0.0,193.6,1,1
t-03189,treatment,0,0.0,148.8,3,0
t-03190,treatment,0,0.0,182.8,1,1
t-03191,treatment,0,0.0,231.2,3,0
t-03192,treatment,0,0.0,96.1,5,0
t-03193,treatment,0,0.0,193.0,2,1
t-03194,treatment,0,0.0,132.9,3,0
t-03195,treatment,0,0.0,236.2,4,1
t-03196,treatment,1,37.22,212.7,1,1
t-03197,treatment,0,0.0,211.4,2,0
t-03198,treatment,0,0.0,145.9,2,1
t-03199,treatment,0,0.0,190.6,4,0
t-03200,treatment,0,0.0,195.0,3,1
t-03201,treatment,0,0.0,85.2,2,0
t-03202,treatment,0,0.0,185.9,3,0
t-03203,treatment,0,0.0,204.5,4,0
t-03204,treatment,0,0.0,123.4,1,1
t-03205,treatment,0,0.0,204.1,2,0
t-03206,treatment,0,0.0,184.0,1,0
t-03207,treatment,0,0.0,235.3,6,0
t-03208,treatment,1,77.01,163.5,4,0
t-03209,treatment,0,0.0,187.1,2,0
t-03210,treatment,0,0.0,193.7,2,0
t-03211,treatment,1,29.29,67.7,3,0
t-03212,treatment,1,117.2,165.8,4,0
t-03213,treatment,0,0.0,183.5,4,0
t-03214,treatment,0,0.0,85.7,3,1
t-03215,treatment,0,0.0,207.0,4,0
t-03216,treatment,0,0.0,183.4,3,0
t-03217,treatment,0,0.0,183.2,5,1
t-03218,treatment,0,0.0,208.8,0,1
t-03219,treatment,0,0.0,163.6,1,0
t-03220,treatment,0,0.0,181.7,2,1
t-03221,treatment,1,60.76,214.6,3,0
t-03222,treatment,0,0.0,182.2,3,0
t-03223,treatment,0,0.0,106.2,2,1
t-03224,treatment,0,0.0,182.1,2,0
t-03225,treatment,0,0.0,182.6,0,1
t-03226,treatment,0,0.0,216.0,2,1
t-03227,treatment,0,0.0,166.3,4,0
t-03228,treatment,0,0.0,140.9,5,0
t-03229,treatment,0,0.0,141.0,2,1
t-03230,treatment,0,0.0,237.7,2,1
t-03231,treatment,0,0.0,191.6,3,1
t-03232,treatment,0,0.0,235.7,2,0
t-03233,treatment,0,0.0,241.5,2,0
t-03234,treatment,0,0.0,150.3,4,0
t-03235,treatment,0,0.0,147.2,1,0
t-03236,treatment,0,0.0,174.9,3,1
t-03237,treatment,0,0.0,204.6,2,0
t-03238,treatment,0,0.0,123.9,4,1
t-03239,treatment,0,0.0,198.2,2,0
t-03240,treatment,0,0.0,196.2,5,1
t-03241,treatment,0,0.0,135.0,4,0
t-03242,treatment,0,0.0,136.4,4,0
t-03243,treatment,0,0.0,197.8,2,0
t-03244,treatment,0,0.0,262.9,2,1
t-03245,treatment,1,47.75,168.2,0,1
t-03246,treatment,0,0.0,193.2,5,0
t-03247,treatment,1,28.29,155.8,3,1
t-03248,treatment,1,31.87,189.5,2,0
t-03249,treatment,0,0.0,155.0,2,0
t-03250,treatment,0,0.0,169.6,5,1
t-03251,treatment,0,0.0,278.0,4,0
t-03252,treatment,0,0.0,184.3,2,0
t-03253,treatment,1,52.28,117.4,4,0
t-03254,treatment,1,125.43,205.7,1,1
t-03255,treatment,0,0.0,225.2,6,1
t-03256,treatment,0,0.0,207.0,7,1
t-03257,treatment,0,0.0,172.9,5,1
t-03258,treatment,0,0.0,143.3,1,1
t-03259,treatment,1,59.43,144.3,5,0
t-03260,treatment,0,0.0,172.4,3,1
t-03261,treatment,0,0.0,165.3,4,0
t-03262,treatment,0,0.0,157.7,1,0
t-03263,treatment,0,0.0,228.6,5,1
t-03264,treatment,0,0.0,216.8,0,0
t-03265,treatment,0,0.0,230.7,3,1
t-03266,treatment,0,0.0,148.5,1,1
t-03267,treatment,0,0.0,143.2,2,1
t-03268,treatment,0,0.0,183.1,1,0
t-03269,treatment,0,0.0,196.6,7,0
t-03270,treatment,0,0.0,182.9,1,1
t-03271,treatment,0,0.0,193.9,3,1
t-03272,treatment,0,0.0,243.4,5,0
t-03273,treatment,1,62.56,171.3,3,0
t-03274,treatment,0,0.0,212.3,5,1
t-03275,treatment,0,0.0,200.7,3,1
t-03276,treatment,0,0.0,183.8,5,0
t-03277,treatment,0,0.0,210.4,4,1
t-03278,treatment,0,0.0,149.3,3,1
t-03279,treatment,0,0.0,141.2,1,0
t-03280,treatment,0,0.0,197.3,2,0
t-03281,treatment,0,0.0,114.5,4,1
t-03282,treatment,0,0.0,200.5,2,1
t-03283,treatment,0,0.0,134.9,3,1
t-03284,treatment,0,0.0,240.7,4,1
t-03285,treatment,0,0.0,164.1,3,0
t-03286,treatment,0,0.0,238.1,3,1
t-03287,treatment,0,0.0,171.6,6,1
t-03288,treatment,0,0.0,169.9,3,0
t-03289,treatment,0,0.0,214.6,2,0
t-03290,treatment,0,0.0,191.7,5,1
t-03291,treatment,0,0.0,177.3,1,1
t-03292,treatment,0,0.0,163.8,5,0
t-03293,treatment,0,0.0,164.2,2,0
t-03294,treatment,0,0.0,274.3,4,0
t-03295,treatment,0,0.0,113.0,4,0
t-03296,treatment,0,0.0,131.9,3,1
t-03297,treatment,0,0.0,227.1,2,1
t-03298,treatment,0,0.0,224.1,2,1
t-03299,treatment,0,0.0,143.1,2,0
t-03300,treatment,0,0.0,109.9,1,0
t-03301,treatment,0,0.0,230.9,1,1
t-03302,treatment,0,0.0,138.1,2,0
t-03303,treatment,0,0.0,160.4,3,0
t-03304,treatment,0,0.0,183.8,2,0
t-03305,treatment,0,0.0,137.1,2,1
t-03306,treatment,0,0.0,217.0,1,1
t-03307,treatment,0,0.0,180.8,4,1
t-03308,treatment,0,0.0,144.7,1,1
t-03309,treatment,0,0.0,148.2,4,0
t-03310,treatment,0,0.0,231.9,3,1
t-03311,treatment,0,0.0,168.8,1,0
t-03312,treatment,0,0.0,204.6,1,1
t-03313,treatment,0,0.0,179.6,8,0
t-03314,treatment,0,0.0,109.8,4,0
t-03315,treatment,0,0.0,209.9,6,1
t-03316,treatment,0,0.0,223.0,2,0
t-03317,treatment,0,0.0,253.7,2,0
t-03318,treatment,0,0.0,104.0,2,1
t-03319,treatment,0,0.0,53.7,4,0
t-03320,treatment,0,0.0,205.6,2,1
t-03321,treatment,0,0.0,156.0,1,0
t-03322,treatment,0,0.0,122.8,4,0
t-03323,treatment,1,63.67,184.3,3,0
t-03324,treatment,0,0.0,162.0,6,1
t-03325,treatment,1,155.06,129.0,1,1
t-03326,treatment,1,43.88,176.7,3,0
t-03327,treatment,0,0.0,202.7,3,0
t-03328,treatment,0,0.0,187.0,5,1
t-03329,treatment,1,108.25,187.3,1,1
t-03330,treatment,0,0.0,197.7,6,0
t-03331,treatment,0,0.0,112.3,5,1
t-03332,treatment,0,0.0,177.9,4,1
t-03333,treatment,0,0.0,189.6,0,1
t-03334,treatment,0,0.0,164.9,4,0
t-03335,treatment,0,0.0,146.8,4,0
t-03336,treatment,0,0.0,150.2,1,0
t-03337,treatment,0,0.0,168.3,3,1
t-03338,treatment,0,0.0,216.6,1,0
t-03339,treatment,0,0.0,241.1,3,0
t-03340,treatment,0,0.0,232.9,1,0
t-03341,treatment,0,0.0,117.6,1,1
t-03342,treatment,0,0.0,142.4,2,0
t-03343,treatment,0,0.0,206.3,5,0
t-03344,treatment,0,0.0,232.0,4,0
t-03345,treatment,0,0.0,141.3,1,0
t-03346,treatment,0,0.0,187.3,3,0
t-03347,treatment,0,0.0,134.7,1,1
t-03348,treatment,0,0.0,191.1,2,0
t-03349,treatment,0,0.0,154.3,7,1
t-03350,treatment,0,0.0,187.3,3,0
t-03351,treatment,0,0.0,131.5,3,0
t-03352,treatment,0,0.0,114.6,2,1
t-03353,treatment,0,0.0,303.9,3,0
t-03354,treatment,0,0.0,182.8,5,0
t-03355,treatment,1,44.73,265.4,5,0
t-03356,treatment,0,0.0,240.4,1,0
t-03357,treatment,0,0.0,114.6,2,0
t-03358,treatment,0,0.0,194.5,4,1
t-03359,treatment,1,38.99,128.2,2,0
t-03360,treatment,0,0.0,168.2,5,1
t-03361,treatment,0,0.0,104.6,4,0
t-03362,treatment,0,0.0,117.0,4,0
t-03363,treatment,1,51.63,145.8,5,0
t-03364,treatment,0,0.0,158.2,1,0
t-03365,treatment,0,0.0,181.6,3,1
t-03366,treatment,0,0.0,138.6,2,0
t-03367,treatment,0,0.0,186.0,3,1
t-03368,treatment,1,51.52,225.4,4,0
t-03369,treatment,0,0.0,191.0,5,0
t-03370,treatment,0,0.0,177.3,5,1
t-03371,treatment,0,0.0,193.7,4,0
t-03372,treatment,0,0.0,122.6,6,0
t-03373,treatment,0,0.0,218.1,4,1
t-03374,treatment,0,0.0,132.1,2,0
t-03375,treatment,0,0.0,242.1,2,1
t-03376,treatment,0,0.0,210.8,4,1
t-03377,treatment,0,0.0,202.3,4,0
t-03378,treatment,1,68.92,204.0,5,0
t-03379,treatment,0,0.0,179.9,2,1
t-03380,treatment,0,0.0,148.5,1,1
t-03381,treatment,0,0.0,142.3,5,1
t-03382,treatment,0,0.0,250.1,1,1
t-03383,treatment,0,0.0,184.1,3,1
t-03384,treatment,0,0.0,135.4,2,0
t-03385,treatment,0,0.0,200.7,2,0
t-03386,treatment,0,0.0,193.7,3,0
t-03387,treatment,1,18.81,166.8,5,0
t-03388,treatment,1,57.2,144.1,2,0
t-03389,treatment,0,0.0,209.4,2,0
t-03390,treatment,0,0.0,217.8,2,0
t-03391,treatment,0,0.0,192.9,1,0
t-03392,treatment,0,0.0,182.9,4,0
t-03393,treatment,0,0.0,148.7,5,0
t-03394,treatment,0,0.0,199.2,3,1
t-03395,treatment,1,40.88,154.6,4,1
t-03396,treatment,0,0.0,129.1,4,1
t-03397,treatment,0,0.0,225.0,4,0
t-03398,treatment,0,0.0,138.8,6,0
t-03399,treatment,0,0.0,104.1,1,1
t-03400,treatment,0,0.0,232.4,3,1
t-03401,treatment,0,0.0,110.2,5,0
t-03402,treatment,0,0.0,164.4,1,1
t-03403,treatment,0,0.0,136.2,4,0
t-03404,treatment,0,0.0,151.0,4,1
t-03405,treatment,0,0.0,269.0,4,0
t-03406,treatment,0,0.0,175.9,3,0
t-03407,treatment,0,0.0,194.4,3,0
t-03408,treatment,0,0.0,211.6,4,0
t-03409,treatment,0,0.0,154.1,5,0
t-03410,treatment,0,0.0,223.0,3,0
t-03411,treatment,0,0.0,195.0,4,1
t-03412,treatment,0,0.0,210.2,3,0
t-03413,treatment,0,0.0,151.0,4,1
t-03414,treatment,0,0.0,197.8,4,1
t-03415,treatment,0,0.0,179.6,5,0
t-03416,treatment,1,38.64,225.2,5,0
t-03417,treatment,0,0.0,158.4,3,1
t-03418,treatment,0,0.0,261.3,4,0
t-03419,treatment,0,0.0,193.5,2,1
t-03420,treatment,0,0.0,175.0,4,1
t-03421,treatment,0,0.0,170.3,3,0
t-03422,treatment,0,0.0,179.7,0,1
t-03423,treatment,1,29.87,154.9,1,0
t-03424,treatment,0,0.0,206.7,0,0
t-03425,treatment,0,0.0,179.5,4,0
t-03426,treatment,0,0.0,257.7,3,0
t-03427,treatment,0,0.0,162.7,3,1
t-03428,treatment,0,0.0,175.2,3,0
t-03429,treatment,0,0.0,162.6,2,0
t-03430,treatment,0,0.0,254.8,1,0
t-03431,treatment,0,0.0,122.2,3,0
t-03432,treatment,0,0.0,183.7,1,0
t-03433,treatment,0,0.0,192.5,3,0
t-03434,treatment,1,45.41,134.9,2,0
t-03435,treatment,0,0.0,285.7,2,0
t-03436,treatment,0,0.0,142.8,4,0
t-03437,treatment,0,0.0,181.3,4,1
t-03438,treatment,1,42.42,247.4,3,0
t-03439,treatment,0,0.0,165.0,5,0
t-03440,treatment,0,0.0,185.7,2,0
t-03441,treatment,0,0.0,166.2,3,0
t-03442,treatment,0,0.0,177.9,2,0
t-03443,treatment,0,0.0,223.3,1,1
t-03444,treatment,0,0.0,163.1,3,0
t-03445,treatment,1,44.17,73.8,6,0
t-03446,treatment,1,25.6,178.7,3,0
t-03447,treatment,0,0.0,182.5,7,1
t-03448,treatment,0,0.0,187.8,0,0
t-03449,treatment,0,0.0,172.7,4,1
t-03450,treatment,0,0.0,145.5,5,0
t-03451,treatment,0,0.0,170.2,1,0
t-03452,treatment,0,0.0,250.6,6,0
t-03453,treatment,0,0.0,178.3,5,0
t-03454,treatment,0,0.0,206.1,5,1
t-03455,treatment,1,55.93,138.7,1,0
t-03456,treatment,1,37.48,168.3,3,0
t-03457,treatment,0,0.0,140.0,5,0
t-03458,treatment,0,0.0,231.7,7,0
t-03459,treatment,0,0.0,117.8,2,0
t-03460,treatment,0,0.0,194.9,5,1
t-03461,treatment,0,0.0,193.6,5,0
t-03462,treatment,0,0.0,191.0,6,1
t-03463,treatment,0,0.0,86.2,3,1
t-03464,treatment,1,25.64,99.1,5,0
t-03465,treatment,0,0.0,184.7,3,1
t-03466,treatment,0,0.0,143.1,2,1
t-03467,treatment,0,0.0,154.3,4,0
t-03468,treatment,0,0.0,163.0,1,1
t-03469,treatment,0,0.0,137.9,6,0
t-03470,treatment,0,0.0,131.0,2,0
t-03471,treatment,0,0.0,180.0,4,0
t-03472,treatment,0,0.0,103.8,1,1
t-03473,treatment,1,41.82,159.8,4,0
t-03474,treatment,0,0.0,153.3,1,1
t-03475,treatment,0,0.0,179.1,0,1
t-03476,treatment,0,0.0,275.5,6,0
t-03477,treatment,0,0.0,140.7,6,1
t-03478,treatment,1,37.78,196.3,1,1
t-03479,treatment,0,0.0,188.8,2,0
t-03480,treatment,0,0.0,202.4,7,1
t-03481,treatment,0,0.0,171.5,3,0
t-03482,treatment,1,54.52,237.7,1,1
t-03483,treatment,0,0.0,207.4,3,0
t-03484,treatment,1,41.57,208.0,4,1
t-03485,treatment,0,0.0,123.4,2,1
t-03486,treatment,0,0.0,183.9,2,1
t-03487,treatment,1,27.87,159.6,3,0
t-03488,treatment,0,0.0,145.5,3,0
t-03489,treatment,0,0.0,154.9,2,1
t-03490,treatment,0,0.0,177.8,4,0
t-03491,treatment,0,0.0,198.3,4,1
t-03492,treatment,0,0.0,219.3,0,0
