user_id,variant,metric_name,metric_value
t-01658,treatment,events_count,1.0
t-01659,treatment,events_count,3.0
t-01660,treatment,events_count,4.0
t-01661,treatment,events_count,2.0
t-01662,treatment,events_count,2.0
t-01663,treatment,events_count,2.0
t-01664,treatment,events_count,2.0
t-01665,treatment,events_count,4.0
t-01666,treatment,events_count,5.0
t-01667,treatment,events_count,3.0
t-01668,treatment,events_count,1.0
t-01669,treatment,events_count,6.0
t-01670,treatment,events_count,4.0
t-01671,treatment,events_count,2.0
t-01672,treatment,events_count,3.0
t-01673,treatment,events_count,2.0
t-01674,treatment,events_count,4.0
t-01675,treatment,events_count,4.0
t-01676,treatment,events_count,1.0
t-01677,treatment,events_count,3.0
t-01678,treatment,events_count,2.0
t-01679,treatment,events_count,5.0
t-01680,treatment,events_count,1.0
t-01681,treatment,events_count,0.0
t-01682,treatment,events_count,1.0
t-01683,treatment,events_count,2.0
t-01684,treatment,events_count,2.0
t-01685,treatment,events_count,2.0
t-01686,treatment,events_count,0.0
t-01687,treatment,events_count,3.0
t-01688,treatment,events_count,1.0
t-01689,treatment,events_count,1.0
t-01690,treatment,events_count,2.0
t-01691,treatment,events_count,2.0
t-01692,treatment,events_count,2.0
t-01693,treatment,events_count,0.0
t-01694,treatment,events_count,7.0
t-01695,treatment,events_count,6.0
t-01696,treatment,events_count,5.0
t-01697,treatment,events_count,1.0
t-01698,treatment,events_count,2.0
t-01699,treatment,events_count,3.0
t-01700,treatment,events_count,2.0
t-01701,treatment,events_count,5.0
t-01702,treatment,events_count,3.0
t-01703,treatment,events_count,2.0
t-01704,treatment,events_count,3.0
t-01705,treatment,events_count,2.0
t-01706,treatment,events_count,2.0
t-01707,treatment,events_count,2.0
t-01708,treatment,events_count,0.0
t-01709,treatment,events_count,3.0
t-01710,treatment,events_count,1.0
t-01711,treatment,events_count,2.0
t-01712,treatment,events_count,4.0
t-01713,treatment,events_count,4.0
t-01714,treatment,events_count,5.0
t-01715,treatment,events_count,2.0
t-01716,treatment,events_count,3.0
t-01717,treatment,events_count,0.0
t-01718,treatment,events_count,5.0
t-01719,treatment,events_count,3.0
t-01720,treatment,events_count,3.0
t-01721,treatment,events_count,5.0
t-01722,treatment,events_count,5.0
t-01723,treatment,events_count,4.0
t-01724,treatment,events_count,0.0
t-01725,treatment,events_count,2.0
t-01726,treatment,events_count,3.0
t-01727,treatment,events_count,3.0
t-01728,treatment,events_count,3.0
t-01729,treatment,events_count,4.0
t-01730,treatment,events_count,2.0
t-01731,treatment,events_count,6.0
t-01732,treatment,events_count,5.0
t-01733,treatment,events_count,6.0
t-01734,treatment,events_count,6.0
t-01735,treatment,events_count,1.0
t-01736,treatment,events_count,3.0
t-01737,treatment,events_count,5.0
t-01738,treatment,events_count,3.0
t-01739,treatment,events_count,7.0
t-01740,treatment,events_count,3.0
t-01741,treatment,events_count,1.0
t-01742,treatment,events_count,2.0
t-01743,treatment,events_count,4.0
t-01744,treatment,events_count,7.0
t-01745,treatment,events_count,5.0
t-01746,treatment,events_count,4.0
t-01747,treatment,events_count,5.0
t-01748,treatment,events_count,4.0
t-01749,treatment,events_count,3.0
t-01750,treatment,events_count,5.0
t-01751,treatment,events_count,2.0
t-01752,treatment,events_count,3.0
t-01753,treatment,events_count,3.0
t-01754,treatment,events_count,4.0
t-01755,treatment,events_count,5.0
t-01756,treatment,events_count,3.0
t-01757,treatment,events_count,3.0
t-01758,treatment,events_count,1.0
t-01759,treatment,events_count,3.0
t-01760,treatment,events_count,5.0
t-01761,treatment,events_count,0.0
t-01762,treatment,events_count,3.0
t-01763,treatment,events_count,3.0
t-01764,treatment,events_count,2.0
t-01765,treatment,events_count,3.0
t-01766,treatment,events_count,3.0
t-01767,treatment,events_count,2.0
t-01768,treatment,events_count,5.0
t-01769,treatment,events_count,6.0
t-01770,treatment,events_count,1.0
t-01771,treatment,events_count,1.0
t-01772,treatment,events_count,1.0
t-01773,treatment,events_count,5.0
t-01774,treatment,events_count,3.0
t-01775,treatment,events_count,5.0
t-01776,treatment,events_count,2.0
t-01777,treatment,events_count,2.0
t-01778,treatment,events_count,3.0
t-01779,treatment,events_count,4.0
t-01780,treatment,events_count,1.0
t-01781,treatment,events_count,2.0
t-01782,treatment,events_count,1.0
t-01783,treatment,events_count,1.0
t-01784,treatment,events_count,3.0
t-01785,treatment,events_count,5.0
t-01786,treatment,events_count,0.0
t-01787,treatment,events_count,0.0
t-01788,treatment,events_count,1.0
t-01789,treatment,events_count,1.0
t-01790,treatment,events_count,6.0
t-01791,treatment,events_count,1.0
t-01792,treatment,events_count,3.0
t-01793,treatment,events_count,6.0
t-01794,treatment,events_count,5.0
t-01795,treatment,events_count,1.0
t-01796,treatment,events_count,3.0
t-01797,treatment,events_count,4.0
t-01798,treatment,events_count,8.0
t-01799,treatment,events_count,3.0
t-01800,treatment,events_count,4.0
t-01801,treatment,events_count,0.0
t-01802,treatment,events_count,5.0
t-01803,treatment,events_count,5.0
t-01804,treatment,events_count,2.0
t-01805,treatment,events_count,1.0
t-01806,treatment,events_count,5.0
t-01807,treatment,events_count,8.0
t-01808,treatment,events_count,4.0
t-01809,treatment,events_count,4.0
t-01810,treatment,events_count,3.0
t-01811,treatment,events_count,2.0
t-01812,treatment,events_count,2.0
t-01813,treatment,events_count,0.0
t-01814,treatment,events_count,4.0
t-01815,treatment,events_count,2.0
t-01816,treatment,events_count,3.0
t-01817,treatment,events_count,2.0
t-01818,treatment,events_count,3.0
t-01819,treatment,events_count,1.0
t-01820,treatment,events_count,4.0
t-01821,treatment,events_count,2.0
t-01822,treatment,events_count,2.0
t-01823,treatment,events_count,3.0
t-01824,treatment,events_count,4.0
t-01825,treatment,events_count,4.0
t-01826,treatment,events_count,1.0
t-01827,treatment,events_count,2.0
t-01828,treatment,events_count,2.0
t-01829,treatment,events_count,5.0
t-01830,treatment,events_count,4.0
t-01831,treatment,events_count,3.0
t-01832,treatment,events_count,6.0
t-01833,treatment,events_count,4.0
t-01834,treatment,events_count,2.0
t-01835,treatment,events_count,0.0
t-01836,treatment,events_count,2.0
t-01837,treatment,events_count,2.0
t-01838,treatment,events_count,2.0
t-01839,treatment,events_count,6.0
t-01840,treatment,events_count,4.0
t-01841,treatment,events_count,2.0
t-01842,treatment,events_count,4.0
t-01843,treatment,events_count,3.0
t-01844,treatment,events_count,4.0
t-01845,treatment,events_count,3.0
t-01846,treatment,events_count,3.0
t-01847,treatment,events_count,8.0
t-01848,treatment,events_count,2.0
t-01849,treatment,events_count,3.0
t-01850,treatment,events_count,1.0
t-01851,treatment,events_count,3.0
t-01852,treatment,events_count,1.0
t-01853,treatment,events_count,4.0
t-01854,treatment,events_count,3.0
t-01855,treatment,events_count,2.0
t-01856,treatment,events_count,4.0
t-01857,treatment,events_count,1.0
t-01858,treatment,events_count,5.0
t-01859,treatment,events_count,0.0
t-01860,treatment,events_count,2.0
t-01861,treatment,events_count,2.0
t-01862,treatment,events_count,4.0
t-01863,treatment,events_count,4.0
t-01864,treatment,events_count,3.0
t-01865,treatment,events_count,2.0
t-01866,treatment,events_count,4.0
t-01867,treatment,events_count,1.0
t-01868,treatment,events_count,2.0
t-01869,treatment,events_count,4.0
t-01870,treatment,events_count,1.0
t-01871,treatment,events_count,3.0
t-01872,treatment,events_count,2.0
t-01873,treatment,events_count,4.0
t-01874,treatment,events_count,3.0
t-01875,treatment,events_count,3.0
t-01876,treatment,events_count,2.0
t-01877,treatment,events_count,1.0
t-01878,treatment,events_count,5.0
t-01879,treatment,events_count,2.0
t-01880,treatment,events_count,3.0
t-01881,treatment,events_count,2.0
t-01882,treatment,events_count,3.0
t-01883,treatment,events_count,1.0
t-01884,treatment,events_count,1.0
t-01885,treatment,events_count,0.0
t-01886,treatment,events_count,3.0
t-01887,treatment,events_count,1.0
t-01888,treatment,events_count,2.0
t-01889,treatment,events_count,2.0
t-01890,treatment,events_count,0.0
t-01891,treatment,events_count,6.0
t-01892,treatment,events_count,4.0
t-01893,treatment,events_count,2.0
t-01894,treatment,events_count,4.0
t-01895,treatment,events_count,3.0
t-01896,treatment,events_count,2.0
t-01897,treatment,events_count,4.0
t-01898,treatment,events_count,0.0
t-01899,treatment,events_count,3.0
t-01900,treatment,events_count,2.0
t-01901,treatment,events_count,3.0
t-01902,treatment,events_count,3.0
t-01903,treatment,events_count,1.0
t-01904,treatment,events_count,4.0
t-01905,treatment,events_count,1.0
t-01906,treatment,events_count,0.0
t-01907,treatment,events_count,6.0
t-01908,treatment,events_count,3.0
t-01909,treatment,events_count,5.0
t-01910,treatment,events_count,3.0
t-01911,treatment,events_count,2.0
t-01912,treatment,events_count,5.0
t-01913,treatment,events_count,3.0
t-01914,treatment,events_count,4.0
t-01915,treatment,events_count,5.0
t-01916,treatment,events_count,5.0
t-01917,treatment,events_count,2.0
t-01918,treatment,events_count,2.0
t-01919,treatment,events_count,7.0
t-01920,treatment,events_count,7.0
t-01921,treatment,events_count,3.0
t-01922,treatment,events_count,5.0
t-01923,treatment,events_count,3.0
t-01924,treatment,events_count,1.0
t-01925,treatment,events_count,2.0
t-01926,treatment,events_count,2.0
t-01927,treatment,events_count,1.0
t-01928,treatment,events_count,1.0
t-01929,treatment,events_count,2.0
t-01930,treatment,events_count,5.0
t-01931,treatment,events_count,6.0
t-01932,treatment,events_count,2.0
t-01933,treatment,events_count,3.0
t-01934,treatment,events_count,2.0
t-01935,treatment,events_count,5.0
t-01936,treatment,events_count,1.0
t-01937,treatment,events_count,6.0
t-01938,treatment,events_count,3.0
t-01939,treatment,events_count,6.0
t-01940,treatment,events_count,2.0
t-01941,treatment,events_count,5.0
t-01942,treatment,events_count,6.0
t-01943,treatment,events_count,2.0
t-01944,treatment,events_count,3.0
t-01945,treatment,events_count,2.0
t-01946,treatment,events_count,2.0
t-01947,treatment,events_count,2.0
t-01948,treatment,events_count,1.0
t-01949,treatment,events_count,2.0
t-01950,treatment,events_count,3.0
t-01951,treatment,events_count,4.0
t-01952,treatment,events_count,3.0
t-01953,treatment,events_count,6.0
t-01954,treatment,events_count,3.0
t-01955,treatment,events_count,2.0
t-01956,treatment,events_count,2.0
t-01957,treatment,events_count,4.0
t-01958,treatment,events_count,2.0
t-01959,treatment,events_count,4.0
t-01960,treatment,events_count,2.0
t-01961,treatment,events_count,2.0
t-01962,treatment,events_count,5.0
t-01963,treatment,events_count,6.0
t-01964,treatment,events_count,5.0
t-01965,treatment,events_count,2.0
t-01966,treatment,events_count,4.0
t-01967,treatment,events_count,4.0
t-01968,treatment,events_count,5.0
t-01969,treatment,events_count,8.0
t-01970,treatment,events_count,3.0
t-01971,treatment,events_count,3.0
t-01972,treatment,events_count,2.0
t-01973,treatment,events_count,4.0
t-01974,treatment,events_count,2.0
t-01975,treatment,events_count,3.0
t-01976,treatment,events_count,4.0
t-01977,treatment,events_count,1.0
t-01978,treatment,events_count,3.0
t-01979,treatment,events_count,1.0
t-01980,treatment,events_count,5.0
t-01981,treatment,events_count,5.0
t-01982,treatment,events_count,0.0
t-01983,treatment,events_count,4.0
t-01984,treatment,events_count,5.0
t-01985,treatment,events_count,3.0
t-01986,treatment,events_count,4.0
t-01987,treatment,events_count,4.0
t-01988,treatment,events_count,5.0
t-01989,treatment,events_count,4.0
t-01990,treatment,events_count,3.0
t-01991,treatment,events_count,5.0
t-01992,treatment,events_count,3.0
t-01993,treatment,events_count,0.0
t-01994,treatment,events_count,3.0
t-01995,treatment,events_count,3.0
t-01996,treatment,events_count,6.0
t-01997,treatment,events_count,3.0
t-01998,treatment,events_count,5.0
t-01999,treatment,events_count,2.0
t-02000,treatment,events_count,4.0
t-02001,treatment,events_count,6.0
t-02002,treatment,events_count,3.0
t-02003,treatment,events_count,3.0
t-02004,treatment,events_count,4.0
t-02005,treatment,events_count,5.0
t-02006,treatment,events_count,5.0
t-02007,treatment,events_count,5.0
t-02008,treatment,events_count,3.0
t-02009,treatment,events_count,2.0
t-02010,treatment,events_count,7.0
t-02011,treatment,events_count,2.0
t-02012,treatment,events_count,2.0
t-02013,treatment,events_count,3.0
t-02014,treatment,events_count,2.0
t-02015,treatment,events_count,1.0
t-02016,treatment,events_count,3.0
t-02017,treatment,events_count,2.0
t-02018,treatment,events_count,2.0
t-02019,treatment,events_count,4.0
t-02020,treatment,events_count,3.0
t-02021,treatment,events_count,2.0
t-02022,treatment,events_count,3.0
t-02023,treatment,events_count,4.0
t-02024,treatment,events_count,1.0
t-02025,treatment,events_count,8.0
t-02026,treatment,events_count,4.0
t-02027,treatment,events_count,1.0
t-02028,treatment,events_count,2.0
t-02029,treatment,events_count,3.0
t-02030,treatment,events_count,5.0
t-02031,treatment,events_count,4.0
t-02032,treatment,events_count,4.0
t-02033,treatment,events_count,3.0
t-02034,treatment,events_count,3.0
t-02035,treatment,events_count,3.0
t-02036,treatment,events_count,2.0
t-02037,treatment,events_count,6.0
t-02038,treatment,events_count,5.0
t-02039,treatment,events_count,4.0
t-02040,treatment,events_count,3.0
t-02041,treatment,events_count,2.0
t-02042,treatment,events_count,1.0
t-02043,treatment,events_count,1.0
t-02044,treatment,events_count,3.0
t-02045,treatment,events_count,3.0
t-02046,treatment,events_count,4.0
t-02047,treatment,events_count,2.0
t-02048,treatment,events_count,4.0
t-02049,treatment,events_count,1.0
t-02050,treatment,events_count,2.0
t-02051,treatment,events_count,3.0
t-02052,treatment,events_count,2.0
t-02053,treatment,events_count,4.0
t-02054,treatment,events_count,4.0
t-02055,treatment,events_count,1.0
t-02056,treatment,events_count,5.0
t-02057,treatment,events_count,3.0
t-02058,treatment,events_count,0.0
t-02059,treatment,events_count,2.0
t-02060,treatment,events_count,8.0
t-02061,treatment,events_count,3.0
t-02062,treatment,events_count,3.0
t-02063,treatment,events_count,0.0
t-02064,treatment,events_count,6.0
t-02065,treatment,events_count,4.0
t-02066,treatment,events_count,4.0
t-02067,treatment,events_count,3.0
t-02068,treatment,events_count,0.0
t-02069,treatment,events_count,6.0
t-02070,treatment,events_count,3.0
t-02071,treatment,events_count,5.0
t-02072,treatment,events_count,2.0
t-02073,treatment,events_count,2.0
t-02074,treatment,events_count,3.0
t-02075,treatment,events_count,2.0
t-02076,treatment,events_count,1.0
t-02077,treatment,events_count,4.0
t-02078,treatment,events_count,3.0
t-02079,treatment,events_count,6.0
t-02080,treatment,events_count,3.0
t-02081,treatment,events_count,3.0
t-02082,treatment,events_count,0.0
t-02083,treatment,events_count,2.0
t-02084,treatment,events_count,0.0
t-02085,treatment,events_count,6.0
t-02086,treatment,events_count,2.0
t-02087,treatment,events_count,6.0
t-02088,treatment,events_count,3.0
t-02089,treatment,events_count,3.0
t-02090,treatment,events_count,4.0
t-02091,treatment,events_count,2.0
t-02092,treatment,events_count,3.0
t-02093,treatment,events_count,3.0
t-02094,treatment,events_count,0.0
t-02095,treatment,events_count,2.0
t-02096,treatment,events_count,5.0
t-02097,treatment,events_count,2.0
t-02098,treatment,events_count,2.0
t-02099,treatment,events_count,3.0
t-02100,treatment,events_count,3.0
t-02101,treatment,events_count,2.0
t-02102,treatment,events_count,3.0
t-02103,treatment,events_count,4.0
t-02104,treatment,events_count,4.0
t-02105,treatment,events_count,3.0
t-02106,treatment,events_count,2.0
t-02107,treatment,events_count,1.0
t-02108,treatment,events_count,2.0
t-02109,treatment,events_count,4.0
t-02110,treatment,events_count,6.0
t-02111,treatment,events_count,1.0
t-02112,treatment,events_count,5.0
t-02113,treatment,events_count,1.0
t-02114,treatment,events_count,1.0
t-02115,treatment,events_count,1.0
t-02116,treatment,events_count,4.0
t-02117,treatment,events_count,5.0
t-02118,treatment,events_count,3.0
t-02119,treatment,events_count,1.0
t-02120,treatment,events_count,2.0
t-02121,treatment,events_count,0.0
t-02122,treatment,events_count,3.0
t-02123,treatment,events_count,3.0
t-02124,treatment,events_count,4.0
t-02125,treatment,events_count,3.0
t-02126,treatment,events_count,2.0
t-02127,treatment,events_count,5.0
t-02128,treatment,events_count,1.0
t-02129,treatment,events_count,2.0
t-02130,treatment,events_count,3.0
t-02131,treatment,events_count,2.0
t-02132,treatment,events_count,1.0
t-02133,treatment,events_count,6.0
t-02134,treatment,events_count,1.0
t-02135,treatment,events_count,4.0
t-02136,treatment,events_count,2.0
t-02137,treatment,events_count,5.0
t-02138,treatment,events_count,0.0
t-02139,treatment,events_count,3.0
t-02140,treatment,events_count,1.0
t-02141,treatment,events_count,4.0
t-02142,treatment,events_count,2.0
t-02143,treatment,events_count,0.0
t-02144,treatment,events_count,2.0
t-02145,treatment,events_count,2.0
t-02146,treatment,events_count,5.0
t-02147,treatment,events_count,3.0
t-02148,treatment,events_count,6.0
t-02149,treatment,events_count,3.0
t-02150,treatment,events_count,3.0
t-02151,treatment,events_count,2.0
t-02152,treatment,events_count,2.0
t-02153,treatment,events_count,4.0
t-02154,treatment,events_count,3.0
t-02155,treatment,events_count,2.0
t-02156,treatment,events_count,4.0
t-02157,treatment,events_count,1.0
t-02158,treatment,events_count,2.0
t-02159,treatment,events_count,3.0
t-02160,treatment,events_count,5.0
t-02161,treatment,events_count,6.0
t-02162,treatment,events_count,4.0
t-02163,treatment,events_count,5.0
t-02164,treatment,events_count,3.0
t-02165,treatment,events_count,1.0
t-02166,treatment,events_count,5.0
t-02167,treatment,events_count,2.0
t-02168,treatment,events_count,3.0
t-02169,treatment,events_count,4.0
t-02170,treatment,events_count,2.0
t-02171,treatment,events_count,1.0
t-02172,treatment,events_count,5.0
t-02173,treatment,events_count,5.0
t-02174,treatment,events_count,1.0
t-02175,treatment,events_count,3.0
t-02176,treatment,events_count,2.0
t-02177,treatment,events_count,4.0
t-02178,treatment,events_count,3.0
t-02179,treatment,events_count,4.0
t-02180,treatment,events_count,3.0
t-02181,treatment,events_count,1.0
t-02182,treatment,events_count,6.0
t-02183,treatment,events_count,3.0
t-02184,treatment,events_count,2.0
t-02185,treatment,events_count,2.0
t-02186,treatment,events_count,6.0
t-02187,treatment,events_count,4.0
t-02188,treatment,events_count,3.0
t-02189,treatment,events_count,3.0
t-02190,treatment,events_count,3.0
t-02191,treatment,events_count,2.0
t-02192,treatment,events_count,2.0
t-02193,treatment,events_count,2.0
t-02194,treatment,events_count,6.0
t-02195,treatment,events_count,3.0
t-02196,treatment,events_count,3.0
t-02197,treatment,events_count,0.0
t-02198,treatment,events_count,7.0
t-02199,treatment,events_count,3.0
t-02200,treatment,events_count,4.0
t-02201,treatment,events_count,4.0
t-02202,treatment,events_count,2.0
t-02203,treatment,events_count,2.0
t-02204,treatment,events_count,1.0
t-02205,treatment,events_count,1.0
t-02206,treatment,events_count,9.0
t-02207,treatment,events_count,3.0
t-02208,treatment,events_count,3.0
t-02209,treatment,events_count,3.0
t-02210,treatment,events_count,4.0
t-02211,treatment,events_count,4.0
t-02212,treatment,events_count,6.0
t-02213,treatment,events_count,3.0
t-02214,treatment,events_count,2.0
t-02215,treatment,events_count,2.0
t-02216,treatment,events_count,4.0
t-02217,treatment,events_count,3.0
t-02218,treatment,events_count,7.0
t-02219,treatment,events_count,7.0
t-02220,treatment,events_count,3.0
t-02221,treatment,events_count,5.0
t-02222,treatment,events_count,5.0
t-02223,treatment,events_count,5.0
t-02224,treatment,events_count,3.0
t-02225,treatment,events_count,2.0
t-02226,treatment,events_count,2.0
t-02227,treatment,events_count,4.0
t-02228,treatment,events_count,8.0
t-02229,treatment,events_count,0.0
t-02230,treatment,events_count,3.0
t-02231,treatment,events_count,3.0
t-02232,treatment,events_count,3.0
t-02233,treatment,events_count,1.0
t-02234,treatment,events_count,2.0
t-02235,treatment,events_count,3.0
t-02236,treatment,events_count,4.0
t-02237,treatment,events_count,0.0
t-02238,treatment,events_count,2.0
t-02239,treatment,events_count,5.0
t-02240,treatment,events_count,6.0
t-02241,treatment,events_count,2.0
t-02242,treatment,events_count,4.0
t-02243,treatment,events_count,1.0
t-02244,treatment,events_count,2.0
t-02245,treatment,events_count,1.0
t-02246,treatment,events_count,6.0
t-02247,treatment,events_count,4.0
t-02248,treatment,events_count,4.0
t-02249,treatment,events_count,1.0
t-02250,treatment,events_count,3.0
t-02251,treatment,events_count,5.0
t-02252,treatment,events_count,2.0
t-02253,treatment,events_count,1.0
t-02254,treatment,events_count,2.0
t-02255,treatment,events_count,4.0
t-02256,treatment,events_count,3.0
t-02257,treatment,events_count,3.0
t-02258,treatment,events_count,4.0
t-02259,treatment,events_count,3.0
t-02260,treatment,events_count,3.0
t-02261,treatment,events_count,5.0
t-02262,treatment,events_count,3.0
t-02263,treatment,events_count,0.0
t-02264,treatment,events_count,2.0
t-02265,treatment,events_count,2.0
t-02266,treatment,events_count,4.0
t-02267,treatment,events_count,4.0
t-02268,treatment,events_count,5.0
t-02269,treatment,events_count,1.0
t-02270,treatment,events_count,2.0
t-02271,treatment,events_count,0.0
t-02272,treatment,events_count,7.0
t-02273,treatment,events_count,3.0
t-02274,treatment,events_count,1.0
t-02275,treatment,events_count,4.0
t-02276,treatment,events_count,1.0
t-02277,treatment,events_count,1.0
t-02278,treatment,events_count,0.0
t-02279,treatment,events_count,1.0
t-02280,treatment,events_count,1.0
t-02281,treatment,events_count,1.0
t-02282,treatment,events_count,4.0
t-02283,treatment,events_count,1.0
t-02284,treatment,events_count,5.0
t-02285,treatment,events_count,3.0
t-02286,treatment,events_count,5.0
t-02287,treatment,events_count,2.0
t-02288,treatment,events_count,2.0
t-02289,treatment,events_count,2.0
t-02290,treatment,events_count,0.0
t-02291,treatment,events_count,2.0
t-02292,treatment,events_count,2.0
t-02293,treatment,events_count,5.0
t-02294,treatment,events_count,1.0
t-02295,treatment,events_count,4.0
t-02296,treatment,events_count,3.0
t-02297,treatment,events_count,1.0
t-02298,treatment,events_count,9.0
t-02299,treatment,events_count,5.0
t-02300,treatment,events_count,5.0
t-02301,treatment,events_count,4.0
t-02302,treatment,events_count,3.0
t-02303,treatment,events_count,7.0
t-02304,treatment,events_count,4.0
t-02305,treatment,events_count,2.0
t-02306,treatment,events_count,3.0
t-02307,treatment,events_count,5.0
t-02308,treatment,events_count,3.0
t-02309,treatment,events_count,3.0
t-02310,treatment,events_count,0.0
t-02311,treatment,events_count,0.0
t-02312,treatment,events_count,3.0
t-02313,treatment,events_count,7.0
t-02314,treatment,events_count,4.0
t-02315,treatment,events_count,3.0
t-02316,treatment,events_count,6.0
t-02317,treatment,events_count,3.0
t-02318,treatment,events_count,3.0
t-02319,treatment,events_count,4.0
t-02320,treatment,events_count,1.0
t-02321,treatment,events_count,1.0
t-02322,treatment,events_count,3.0
t-02323,treatment,events_count,2.0
t-02324,treatment,events_count,3.0
t-02325,treatment,events_count,2.0
t-02326,treatment,events_count,4.0
t-02327,treatment,events_count,3.0
t-02328,treatment,events_count,4.0
t-02329,treatment,events_count,3.0
t-02330,treatment,events_count,2.0
t-02331,treatment,events_count,4.0
t-02332,treatment,events_count,1.0
t-02333,treatment,events_count,2.0
t-02334,treatment,events_count,2.0
t-02335,treatment,events_count,2.0
t-02336,treatment,events_count,1.0
t-02337,treatment,events_count,5.0
t-02338,treatment,events_count,1.0
t-02339,treatment,events_count,3.0
t-02340,treatment,events_count,3.0
t-02341,treatment,events_count,5.0
t-02342,treatment,events_count,2.0
t-02343,treatment,events_count,5.0
t-02344,treatment,events_count,2.0
t-02345,treatment,events_count,1.0
t-02346,treatment,events_count,6.0
t-02347,treatment,events_count,0.0
t-02348,treatment,events_count,1.0
t-02349,treatment,events_count,1.0
t-02350,treatment,events_count,4.0
t-02351,treatment,events_count,4.0
t-02352,treatment,events_count,1.0
t-02353,treatment,events_count,3.0
t-02354,treatment,events_count,6.0
t-02355,treatment,events_count,4.0
t-02356,treatment,events_count,1.0
t-02357,treatment,events_count,1.0
t-02358,treatment,events_count,5.0
t-02359,treatment,events_count,5.0
t-02360,treatment,events_count,6.0
t-02361,treatment,events_count,4.0
t-02362,treatment,events_count,1.0
t-02363,treatment,events_count,4.0
t-02364,treatment,events_count,1.0
t-02365,treatment,events_count,2.0
t-02366,treatment,events_count,2.0
t-02367,treatment,events_count,1.0
t-02368,treatment,events_count,2.0
t-02369,treatment,events_count,5.0
t-02370,treatment,events_count,3.0
t-02371,treatment,events_count,1.0
t-02372,treatment,events_count,4.0
t-02373,treatment,events_count,2.0
t-02374,treatment,events_count,4.0
t-02375,treatment,events_count,3.0
t-02376,treatment,events_count,4.0
t-02377,treatment,events_count,2.0
t-02378,treatment,events_count,2.0
t-02379,treatment,events_count,1.0
t-02380,treatment,events_count,3.0
t-02381,treatment,events_count,4.0
t-02382,treatment,events_count,5.0
t-02383,treatment,events_count,3.0
t-02384,treatment,events_count,3.0
t-02385,treatment,events_count,3.0
t-02386,treatment,events_count,4.0
t-02387,treatment,events_count,10.0
t-02388,treatment,events_count,2.0
t-02389,treatment,events_count,3.0
t-02390,treatment,events_count,4.0
t-02391,treatment,events_count,2.0
t-02392,treatment,events_count,0.0
t-02393,treatment,events_count,3.0
t-02394,treatment,events_count,5.0
t-02395,treatment,events_count,3.0
t-02396,treatment,events_count,2.0
t-02397,treatment,events_count,3.0
t-02398,treatment,events_count,3.0
t-02399,treatment,events_count,2.0
t-02400,treatment,events_count,3.0
t-02401,treatment,events_count,4.0
t-02402,treatment,events_count,5.0
t-02403,treatment,events_count,3.0
t-02404,treatment,events_count,2.0
t-02405,treatment,events_count,3.0
t-02406,treatment,events_count,0.0
t-02407,treatment,events_count,4.0
t-02408,treatment,events_count,4.0
t-02409,treatment,events_count,1.0
t-02410,treatment,events_count,3.0
t-02411,treatment,events_count,3.0
t-02412,treatment,events_count,3.0
t-02413,treatment,events_count,3.0
t-02414,treatment,events_count,1.0
t-02415,treatment,events_count,2.0
t-02416,treatment,events_count,3.0
t-02417,treatment,events_count,2.0
t-02418,treatment,events_count,2.0
t-02419,treatment,events_count,1.0
t-02420,treatment,events_count,5.0
t-02421,treatment,events_count,3.0
t-02422,treatment,events_count,5.0
t-02423,treatment,events_count,3.0
t-02424,treatment,events_count,3.0
t-02425,treatment,events_count,8.0
t-02426,treatment,events_count,2.0
t-02427,treatment,events_count,3.0
t-02428,treatment,events_count,3.0
t-02429,treatment,events_count,1.0
t-02430,treatment,events_count,3.0
t-02431,treatment,events_count,0.0
t-02432,treatment,events_count,2.0
t-02433,treatment,events_count,3.0
t-02434,treatment,events_count,2.0
t-02435,treatment,events_count,3.0
t-02436,treatment,events_count,2.0
t-02437,treatment,events_count,1.0
t-02438,treatment,events_count,2.0
t-02439,treatment,events_count,4.0
t-02440,treatment,events_count,0.0
t-02441,treatment,events_count,3.0
t-02442,treatment,events_count,4.0
t-02443,treatment,events_count,2.0
t-02444,treatment,events_count,3.0
t-02445,treatment,events_count,1.0
t-02446,treatment,events_count,1.0
t-02447,treatment,events_count,8.0
t-02448,treatment,events_count,4.0
t-02449,treatment,events_count,3.0
t-02450,treatment,events_count,4.0
t-02451,treatment,events_count,2.0
t-02452,treatment,events_count,5.0
t-02453,treatment,events_count,2.0
t-02454,treatment,events_count,2.0
t-02455,treatment,events_count,4.0
t-02456,treatment,events_count,1.0
t-02457,treatment,events_count,1.0
t-02458,treatment,events_count,2.0
t-02459,treatment,events_count,4.0
t-02460,treatment,events_count,5.0
t-02461,treatment,events_count,2.0
t-02462,treatment,events_count,3.0
t-02463,treatment,events_count,2.0
t-02464,treatment,events_count,3.0
t-02465,treatment,events_count,1.0
t-02466,treatment,events_count,1.0
t-02467,treatment,events_count,5.0
t-02468,treatment,events_count,3.0
t-02469,treatment,events_count,3.0
t-02470,treatment,events_count,4.0
t-02471,treatment,events_count,4.0
t-02472,treatment,events_count,1.0
t-02473,treatment,events_count,2.0
t-02474,treatment,events_count,3.0
t-02475,treatment,events_count,2.0
t-02476,treatment,events_count,2.0
t-02477,treatment,events_count,2.0
t-02478,treatment,events_count,6.0
t-02479,treatment,events_count,1.0
